# side=server impl=A.G utc=2026-09-12T08:54:02.4037753Z
# borders=62,0..1700,1550 maxHeight=646.01 terrainSize=1600,1600
# sceneXmlCrc=0 navMeshCrc=0 navMeshFaces=19396
x,y,terrain,face,faceGroup,faceIsland,heightOk,height,patchScene,patchU,patchV,envCurrent,envTypes,snow,rain
1444.062,242.1875,5,10139,5,76,1,0,0,0,0,5,,0,0
1478.188,242.1875,5,10125,5,76,1,0,0,0,0,5,,0,0
1512.312,242.1875,5,10123,5,76,1,0,0,0,0,5,,0,0
1546.438,242.1875,5,10122,5,76,1,0,0,0,0,5,,0,0
1580.562,242.1875,5,10034,5,76,1,0,0,0,0,5,,0,0
1614.688,242.1875,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,242.1875,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,242.1875,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,274.4792,19,1009,19,-1,1,0,0,0,0,19,,0,0
113.1875,274.4792,19,1009,19,-1,1,0,0,0,0,19,,0,0
147.3125,274.4792,19,1009,19,-1,1,0,0,0,0,19,,0,0
181.4375,274.4792,19,1007,19,-1,1,0,0,0,0,19,,0,0
215.5625,274.4792,19,1007,19,-1,1,0,0,0,0,19,,0,0
249.6875,274.4792,19,1007,19,-1,1,0,0,0,0,19,,0,0
283.8125,274.4792,19,1007,19,-1,1,0,0,0,0,19,,0,0
317.9375,274.4792,19,1007,19,-1,1,0,0,0,0,19,,0,0
352.0625,274.4792,19,1004,19,-1,1,0,0,0,0,19,,0,0
386.1875,274.4792,19,1004,19,-1,1,0,0,0,0,19,,0,0
420.3125,274.4792,19,1004,19,-1,1,0,0,0,0,19,,0,0
454.4375,274.4792,19,1004,19,-1,1,0,0,0,0,19,,0,0
488.5625,274.4792,19,1004,19,-1,1,0,0,0,0,19,,0,0
522.6875,274.4792,19,1004,19,-1,1,0,0,0,0,19,,0,0
556.8125,274.4792,19,1004,19,-1,1,0,0,0,0,19,,0,0
590.9375,274.4792,18,1057,18,-1,1,0,0,0,0,18,,0,0
625.0625,274.4792,18,1094,18,-1,1,0,0,0,0,18,,0,0
659.1875,274.4792,2,9615,2,76,1,0,0,0,0,2,,0,0
693.3125,274.4792,2,9606,2,76,1,0,0,0,0,2,,0,0
727.4375,274.4792,2,9235,2,76,1,0,0,0,0,2,,0,0
761.5625,274.4792,2,9692,2,76,1,0,0,0,0,2,,0,0
795.6875,274.4792,2,9690,2,76,1,0,0,0,0,2,,0,0
829.8125,274.4792,2,9504,2,76,1,0,0,0,0,2,,0,0
863.9375,274.4792,2,9719,2,76,1,0,0,0,0,2,,0,0
898.0625,274.4792,11,1528,11,-1,1,0,0,0,0,11,,0,0
932.1875,274.4792,2,5322,2,76,1,0,0,0,0,2,,0,0
966.3125,274.4792,11,150,11,-1,1,0,0,0,0,11,,0,0
1000.438,274.4792,2,8740,2,76,1,0,0,0,0,2,,0,0
1034.562,274.4792,2,9014,2,76,1,0,0,0,0,2,,0,0
1068.688,274.4792,2,4218,2,76,1,0,0,0,0,2,,0,0
1102.812,274.4792,2,9632,2,76,1,0,0,0,0,2,,0,0
1136.938,274.4792,7,5000,7,-1,1,0,0,0,0,7,,0,0
1171.062,274.4792,2,1906,2,76,1,0,0,0,0,2,,0,0
1205.188,274.4792,11,219,11,-1,1,0,0,0,0,11,,0,0
1239.312,274.4792,2,4862,2,76,1,0,0,0,0,2,,0,0
1273.438,274.4792,2,5730,2,76,1,0,0,0,0,2,,0,0
1307.562,274.4792,2,5759,2,76,1,0,0,0,0,2,,0,0
1341.688,274.4792,5,10311,5,76,1,0,0,0,0,5,,0,0
1375.812,274.4792,11,1501,11,-1,1,0,0,0,0,11,,0,0
1409.938,274.4792,5,10352,5,76,1,0,0,0,0,5,,0,0
1444.062,274.4792,11,466,11,-1,1,0,0,0,0,11,,0,0
1478.188,274.4792,5,10064,5,76,1,0,0,0,0,5,,0,0
1512.312,274.4792,5,10122,5,76,1,0,0,0,0,5,,0,0
1546.438,274.4792,5,10122,5,76,1,0,0,0,0,5,,0,0
1580.562,274.4792,5,10127,5,76,1,0,0,0,0,5,,0,0
1614.688,274.4792,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,274.4792,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,274.4792,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,306.7708,19,1009,19,-1,1,0,0,0,0,19,,0,0
113.1875,306.7708,19,1009,19,-1,1,0,0,0,0,19,,0,0
147.3125,306.7708,19,1009,19,-1,1,0,0,0,0,19,,0,0
181.4375,306.7708,19,1007,19,-1,1,0,0,0,0,19,,0,0
215.5625,306.7708,19,1007,19,-1,1,0,0,0,0,19,,0,0
249.6875,306.7708,19,1007,19,-1,1,0,0,0,0,19,,0,0
283.8125,306.7708,19,1007,19,-1,1,0,0,0,0,19,,0,0
317.9375,306.7708,19,1007,19,-1,1,0,0,0,0,19,,0,0
352.0625,306.7708,19,1004,19,-1,1,0,0,0,0,19,,0,0
386.1875,306.7708,19,1004,19,-1,1,0,0,0,0,19,,0,0
420.3125,306.7708,19,1004,19,-1,1,0,0,0,0,19,,0,0
454.4375,306.7708,19,1004,19,-1,1,0,0,0,0,19,,0,0
488.5625,306.7708,19,1004,19,-1,1,0,0,0,0,19,,0,0
522.6875,306.7708,19,998,19,-1,1,0,0,0,0,19,,0,0
556.8125,306.7708,19,998,19,-1,1,0,0,0,0,19,,0,0
590.9375,306.7708,19,998,19,-1,1,0,0,0,0,19,,0,0
625.0625,306.7708,19,997,19,-1,1,0,0,0,0,19,,0,0
659.1875,306.7708,18,499,18,-1,1,0,0,0,0,18,,0,0
693.3125,306.7708,18,491,18,-1,1,0,0,0,0,18,,0,0
727.4375,306.7708,7,3956,7,-1,1,0,0,0,0,7,,0,0
761.5625,306.7708,7,9152,7,-1,1,0,0,0,0,7,,0,0
795.6875,306.7708,7,9168,7,-1,1,0,0,0,0,7,,0,0
829.8125,306.7708,2,7901,2,76,1,0,0,0,0,2,,0,0
863.9375,306.7708,2,3791,2,76,1,0,0,0,0,2,,0,0
898.0625,306.7708,2,1681,2,76,1,0,0,0,0,2,,0,0
932.1875,306.7708,2,1828,2,76,1,0,0,0,0,2,,0,0
966.3125,306.7708,2,1870,2,76,1,0,0,0,0,2,,0,0
1000.438,306.7708,2,4713,2,76,1,0,0,0,0,2,,0,0
1034.562,306.7708,2,9644,2,76,1,0,0,0,0,2,,0,0
1068.688,306.7708,2,9653,2,76,1,0,0,0,0,2,,0,0
1102.812,306.7708,7,5008,7,-1,1,0,0,0,0,7,,0,0
1136.938,306.7708,2,9550,2,76,1,0,0,0,0,2,,0,0
1171.062,306.7708,2,9518,2,76,1,0,0,0,0,2,,0,0
1205.188,306.7708,2,7375,2,76,1,0,0,0,0,2,,0,0
1239.312,306.7708,2,5568,2,76,1,0,0,0,0,2,,0,0
1273.438,306.7708,2,5669,2,76,1,0,0,0,0,2,,0,0
1307.562,306.7708,2,5777,2,76,1,0,0,0,0,2,,0,0
1341.688,306.7708,5,10312,5,76,1,0,0,0,0,5,,0,0
1375.812,306.7708,5,10273,5,76,1,0,0,0,0,5,,0,0
1409.938,306.7708,5,10341,5,76,1,0,0,0,0,5,,0,0
1444.062,306.7708,5,10333,5,76,1,0,0,0,0,5,,0,0
1478.188,306.7708,5,10296,5,76,1,0,0,0,0,5,,0,0
1512.312,306.7708,5,10047,5,76,1,0,0,0,0,5,,0,0
1546.438,306.7708,5,10041,5,76,1,0,0,0,0,5,,0,0
1580.562,306.7708,5,3558,5,76,1,0,0,0,0,5,,0,0
1614.688,306.7708,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,306.7708,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,306.7708,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,339.0625,19,1009,19,-1,1,0,0,0,0,19,,0,0
113.1875,339.0625,19,1009,19,-1,1,0,0,0,0,19,,0,0
147.3125,339.0625,19,1007,19,-1,1,0,0,0,0,19,,0,0
181.4375,339.0625,19,1007,19,-1,1,0,0,0,0,19,,0,0
215.5625,339.0625,19,1007,19,-1,1,0,0,0,0,19,,0,0
249.6875,339.0625,19,1007,19,-1,1,0,0,0,0,19,,0,0
283.8125,339.0625,19,1007,19,-1,1,0,0,0,0,19,,0,0
317.9375,339.0625,19,1007,19,-1,1,0,0,0,0,19,,0,0
352.0625,339.0625,19,1004,19,-1,1,0,0,0,0,19,,0,0
386.1875,339.0625,19,1004,19,-1,1,0,0,0,0,19,,0,0
420.3125,339.0625,19,1004,19,-1,1,0,0,0,0,19,,0,0
454.4375,339.0625,19,998,19,-1,1,0,0,0,0,19,,0,0
488.5625,339.0625,19,998,19,-1,1,0,0,0,0,19,,0,0
522.6875,339.0625,19,999,19,-1,1,0,0,0,0,19,,0,0
556.8125,339.0625,19,999,19,-1,1,0,0,0,0,19,,0,0
590.9375,339.0625,19,999,19,-1,1,0,0,0,0,19,,0,0
625.0625,339.0625,19,999,19,-1,1,0,0,0,0,19,,0,0
659.1875,339.0625,7,9074,7,-1,1,0,0,0,0,7,,0,0
693.3125,339.0625,2,9668,2,76,1,0,0,0,0,2,,0,0
727.4375,339.0625,2,9809,2,76,1,0,0,0,0,2,,0,0
761.5625,339.0625,2,9872,2,76,1,0,0,0,0,2,,0,0
795.6875,339.0625,7,9287,7,-1,1,0,0,0,0,7,,0,0
829.8125,339.0625,2,7901,2,76,1,0,0,0,0,2,,0,0
863.9375,339.0625,2,4839,2,76,1,0,0,0,0,2,,0,0
898.0625,339.0625,2,1681,2,76,1,0,0,0,0,2,,0,0
932.1875,339.0625,2,836,2,76,1,0,0,0,0,2,,0,0
966.3125,339.0625,2,8145,2,76,1,0,0,0,0,2,,0,0
1000.438,339.0625,2,9163,2,76,1,0,0,0,0,2,,0,0
1034.562,339.0625,2,9167,2,76,1,0,0,0,0,2,,0,0
1068.688,339.0625,8,3880,8,-1,1,0,0,0,0,8,,0,0
1102.812,339.0625,8,3864,8,-1,1,0,0,0,0,8,,0,0
1136.938,339.0625,2,9518,2,76,1,0,0,0,0,2,,0,0
1171.062,339.0625,2,7621,2,76,1,0,0,0,0,2,,0,0
1205.188,339.0625,2,7433,2,76,1,0,0,0,0,2,,0,0
1239.312,339.0625,11,10479,11,-1,1,0,0,0,0,11,,0,0
1273.438,339.0625,2,5841,2,76,1,0,0,0,0,2,,0,0
1307.562,339.0625,2,6031,2,76,1,0,0,0,0,2,,0,0
1341.688,339.0625,5,10273,5,76,1,0,0,0,0,5,,0,0
1375.812,339.0625,5,10273,5,76,1,0,0,0,0,5,,0,0
1409.938,339.0625,5,10314,5,76,1,0,0,0,0,5,,0,0
1444.062,339.0625,5,10331,5,76,1,0,0,0,0,5,,0,0
1478.188,339.0625,5,10355,5,76,1,0,0,0,0,5,,0,0
1512.312,339.0625,5,10040,5,76,1,0,0,0,0,5,,0,0
1546.438,339.0625,5,10038,5,76,1,0,0,0,0,5,,0,0
1580.562,339.0625,5,3514,5,76,1,0,0,0,0,5,,0,0
1614.688,339.0625,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,339.0625,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,339.0625,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,371.3542,19,1009,19,-1,1,0,0,0,0,19,,0,0
113.1875,371.3542,19,1007,19,-1,1,0,0,0,0,19,,0,0
147.3125,371.3542,19,1007,19,-1,1,0,0,0,0,19,,0,0
181.4375,371.3542,19,1007,19,-1,1,0,0,0,0,19,,0,0
215.5625,371.3542,19,1007,19,-1,1,0,0,0,0,19,,0,0
249.6875,371.3542,19,1007,19,-1,1,0,0,0,0,19,,0,0
283.8125,371.3542,19,1007,19,-1,1,0,0,0,0,19,,0,0
317.9375,371.3542,19,1007,19,-1,1,0,0,0,0,19,,0,0
352.0625,371.3542,19,1004,19,-1,1,0,0,0,0,19,,0,0
386.1875,371.3542,19,998,19,-1,1,0,0,0,0,19,,0,0
420.3125,371.3542,19,1003,19,-1,1,0,0,0,0,19,,0,0
454.4375,371.3542,19,1000,19,-1,1,0,0,0,0,19,,0,0
488.5625,371.3542,19,1000,19,-1,1,0,0,0,0,19,,0,0
522.6875,371.3542,19,1000,19,-1,1,0,0,0,0,19,,0,0
556.8125,371.3542,19,999,19,-1,1,0,0,0,0,19,,0,0
590.9375,371.3542,19,999,19,-1,1,0,0,0,0,19,,0,0
625.0625,371.3542,19,1001,19,-1,1,0,0,0,0,19,,0,0
659.1875,371.3542,18,508,18,-1,1,0,0,0,0,18,,0,0
693.3125,371.3542,18,9206,18,-1,1,0,0,0,0,18,,0,0
727.4375,371.3542,18,516,18,-1,1,0,0,0,0,18,,0,0
761.5625,371.3542,7,9320,7,-1,1,0,0,0,0,7,,0,0
795.6875,371.3542,2,9967,2,76,1,0,0,0,0,2,,0,0
829.8125,371.3542,2,1666,2,76,1,0,0,0,0,2,,0,0
863.9375,371.3542,2,549,2,76,1,0,0,0,0,2,,0,0
898.0625,371.3542,2,9718,2,76,1,0,0,0,0,2,,0,0
932.1875,371.3542,2,618,2,76,1,0,0,0,0,2,,0,0
966.3125,371.3542,2,1534,2,76,1,0,0,0,0,2,,0,0
1000.438,371.3542,2,9698,2,76,1,0,0,0,0,2,,0,0
1034.562,371.3542,2,6558,2,76,1,0,0,0,0,2,,0,0
1068.688,371.3542,7,3928,7,-1,1,0,0,0,0,7,,0,0
1102.812,371.3542,2,8867,2,76,1,0,0,0,0,2,,0,0
1136.938,371.3542,2,9518,2,76,1,0,0,0,0,2,,0,0
1171.062,371.3542,2,4845,2,76,1,0,0,0,0,2,,0,0
1205.188,371.3542,2,7943,2,76,1,0,0,0,0,2,,0,0
1239.312,371.3542,2,8014,2,76,1,0,0,0,0,2,,0,0
1273.438,371.3542,2,4091,2,76,1,0,0,0,0,2,,0,0
1307.562,371.3542,5,10420,5,76,1,0,0,0,0,5,,0,0
1341.688,371.3542,5,10313,5,76,1,0,0,0,0,5,,0,0
1375.812,371.3542,5,10273,5,76,1,0,0,0,0,5,,0,0
1409.938,371.3542,7,7289,7,-1,1,0,0,0,0,7,,0,0
1444.062,371.3542,11,1448,11,-1,1,0,0,0,0,11,,0,0
1478.188,371.3542,5,10705,5,76,1,0,0,0,0,5,,0,0
1512.312,371.3542,5,10436,5,76,1,0,0,0,0,5,,0,0
1546.438,371.3542,7,8955,7,-1,1,0,0,0,0,7,,0,0
1580.562,371.3542,7,5099,7,-1,1,0,0,0,0,7,,0,0
1614.688,371.3542,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,371.3542,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,371.3542,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,403.6458,19,1009,19,-1,1,0,0,0,0,19,,0,0
113.1875,403.6458,19,1007,19,-1,1,0,0,0,0,19,,0,0
147.3125,403.6458,19,1007,19,-1,1,0,0,0,0,19,,0,0
181.4375,403.6458,19,1007,19,-1,1,0,0,0,0,19,,0,0
215.5625,403.6458,19,1007,19,-1,1,0,0,0,0,19,,0,0
249.6875,403.6458,19,1007,19,-1,1,0,0,0,0,19,,0,0
283.8125,403.6458,19,1007,19,-1,1,0,0,0,0,19,,0,0
317.9375,403.6458,19,1007,19,-1,1,0,0,0,0,19,,0,0
352.0625,403.6458,19,963,19,-1,1,0,0,0,0,19,,0,0
386.1875,403.6458,19,963,19,-1,1,0,0,0,0,19,,0,0
420.3125,403.6458,19,963,19,-1,1,0,0,0,0,19,,0,0
454.4375,403.6458,19,967,19,-1,1,0,0,0,0,19,,0,0
488.5625,403.6458,19,967,19,-1,1,0,0,0,0,19,,0,0
522.6875,403.6458,19,1000,19,-1,1,0,0,0,0,19,,0,0
556.8125,403.6458,19,1000,19,-1,1,0,0,0,0,19,,0,0
590.9375,403.6458,19,1002,19,-1,1,0,0,0,0,19,,0,0
625.0625,403.6458,19,994,19,-1,1,0,0,0,0,19,,0,0
659.1875,403.6458,19,995,19,-1,1,0,0,0,0,19,,0,0
693.3125,403.6458,18,9206,18,-1,1,0,0,0,0,18,,0,0
727.4375,403.6458,18,537,18,-1,1,0,0,0,0,18,,0,0
761.5625,403.6458,2,9792,2,76,1,0,0,0,0,2,,0,0
795.6875,403.6458,7,8254,7,-1,1,0,0,0,0,7,,0,0
829.8125,403.6458,2,1038,2,76,1,0,0,0,0,2,,0,0
863.9375,403.6458,2,7539,2,76,1,0,0,0,0,2,,0,0
898.0625,403.6458,2,26,2,76,1,0,0,0,0,2,,0,0
932.1875,403.6458,2,9727,2,76,1,0,0,0,0,2,,0,0
966.3125,403.6458,2,1534,2,76,1,0,0,0,0,2,,0,0
1000.438,403.6458,2,713,2,76,1,0,0,0,0,2,,0,0
1034.562,403.6458,2,7466,2,76,1,0,0,0,0,2,,0,0
1068.688,403.6458,2,6713,2,76,1,0,0,0,0,2,,0,0
1102.812,403.6458,8,3890,8,-1,1,0,0,0,0,8,,0,0
1136.938,403.6458,2,7881,2,76,1,0,0,0,0,2,,0,0
1171.062,403.6458,2,8067,2,76,1,0,0,0,0,2,,0,0
1205.188,403.6458,2,8067,2,76,1,0,0,0,0,2,,0,0
1239.312,403.6458,2,8589,2,76,1,0,0,0,0,2,,0,0
1273.438,403.6458,5,10612,5,76,1,0,0,0,0,5,,0,0
1307.562,403.6458,5,10421,5,76,1,0,0,0,0,5,,0,0
1341.688,403.6458,5,10418,5,76,1,0,0,0,0,5,,0,0
1375.812,403.6458,7,7285,7,-1,1,0,0,0,0,7,,0,0
1409.938,403.6458,7,7287,7,-1,1,0,0,0,0,7,,0,0
1444.062,403.6458,7,7332,7,-1,1,0,0,0,0,7,,0,0
1478.188,403.6458,7,7325,7,-1,1,0,0,0,0,7,,0,0
1512.312,403.6458,7,5373,7,-1,1,0,0,0,0,7,,0,0
1546.438,403.6458,7,5373,7,-1,1,0,0,0,0,7,,0,0
1580.562,403.6458,7,8950,7,-1,1,0,0,0,0,7,,0,0
1614.688,403.6458,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,403.6458,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,403.6458,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
113.1875,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
147.3125,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
181.4375,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
215.5625,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
249.6875,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
283.8125,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
317.9375,435.9375,19,962,19,-1,1,0,0,0,0,19,,0,0
352.0625,435.9375,19,963,19,-1,1,0,0,0,0,19,,0,0
386.1875,435.9375,19,963,19,-1,1,0,0,0,0,19,,0,0
420.3125,435.9375,19,963,19,-1,1,0,0,0,0,19,,0,0
454.4375,435.9375,19,967,19,-1,1,0,0,0,0,19,,0,0
488.5625,435.9375,19,967,19,-1,1,0,0,0,0,19,,0,0
522.6875,435.9375,19,967,19,-1,1,0,0,0,0,19,,0,0
556.8125,435.9375,19,967,19,-1,1,0,0,0,0,19,,0,0
590.9375,435.9375,19,994,19,-1,1,0,0,0,0,19,,0,0
625.0625,435.9375,19,995,19,-1,1,0,0,0,0,19,,0,0
659.1875,435.9375,19,989,19,-1,1,0,0,0,0,19,,0,0
693.3125,435.9375,19,989,19,-1,1,0,0,0,0,19,,0,0
727.4375,435.9375,19,1071,19,-1,1,0,0,0,0,19,,0,0
761.5625,435.9375,18,532,18,-1,1,0,0,0,0,18,,0,0
795.6875,435.9375,2,10006,2,76,1,0,0,0,0,2,,0,0
829.8125,435.9375,2,10002,2,76,1,0,0,0,0,2,,0,0
863.9375,435.9375,7,8802,7,-1,1,0,0,0,0,7,,0,0
898.0625,435.9375,5,10322,5,76,1,0,0,0,0,5,,0,0
932.1875,435.9375,5,10719,5,76,1,0,0,0,0,5,,0,0
966.3125,435.9375,5,10727,5,76,1,0,0,0,0,5,,0,0
1000.438,435.9375,2,6942,2,76,1,0,0,0,0,2,,0,0
1034.562,435.9375,2,6750,2,76,1,0,0,0,0,2,,0,0
1068.688,435.9375,2,6800,2,76,1,0,0,0,0,2,,0,0
1102.812,435.9375,2,8323,2,76,1,0,0,0,0,2,,0,0
1136.938,435.9375,2,7920,2,76,1,0,0,0,0,2,,0,0
1171.062,435.9375,2,7881,2,76,1,0,0,0,0,2,,0,0
1205.188,435.9375,2,9368,2,76,1,0,0,0,0,2,,0,0
1239.312,435.9375,2,8461,2,76,1,0,0,0,0,2,,0,0
1273.438,435.9375,5,10593,5,76,1,0,0,0,0,5,,0,0
1307.562,435.9375,5,10484,5,76,1,0,0,0,0,5,,0,0
1341.688,435.9375,5,10470,5,76,1,0,0,0,0,5,,0,0
1375.812,435.9375,5,10439,5,76,1,0,0,0,0,5,,0,0
1409.938,435.9375,5,10449,5,76,1,0,0,0,0,5,,0,0
1444.062,435.9375,7,5288,7,-1,1,0,0,0,0,7,,0,0
1478.188,435.9375,7,5366,7,-1,1,0,0,0,0,7,,0,0
1512.312,435.9375,7,5366,7,-1,1,0,0,0,0,7,,0,0
1546.438,435.9375,7,5366,7,-1,1,0,0,0,0,7,,0,0
1580.562,435.9375,7,5366,7,-1,1,0,0,0,0,7,,0,0
1614.688,435.9375,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,435.9375,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,435.9375,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
113.1875,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
147.3125,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
181.4375,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
215.5625,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
249.6875,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
283.8125,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
317.9375,468.2292,19,962,19,-1,1,0,0,0,0,19,,0,0
352.0625,468.2292,19,963,19,-1,1,0,0,0,0,19,,0,0
386.1875,468.2292,19,963,19,-1,1,0,0,0,0,19,,0,0
420.3125,468.2292,19,963,19,-1,1,0,0,0,0,19,,0,0
454.4375,468.2292,19,967,19,-1,1,0,0,0,0,19,,0,0
488.5625,468.2292,19,967,19,-1,1,0,0,0,0,19,,0,0
522.6875,468.2292,19,967,19,-1,1,0,0,0,0,19,,0,0
556.8125,468.2292,19,967,19,-1,1,0,0,0,0,19,,0,0
590.9375,468.2292,19,973,19,-1,1,0,0,0,0,19,,0,0
625.0625,468.2292,19,989,19,-1,1,0,0,0,0,19,,0,0
659.1875,468.2292,19,989,19,-1,1,0,0,0,0,19,,0,0
693.3125,468.2292,19,989,19,-1,1,0,0,0,0,19,,0,0
727.4375,468.2292,19,1071,19,-1,1,0,0,0,0,19,,0,0
761.5625,468.2292,19,988,19,-1,1,0,0,0,0,19,,0,0
795.6875,468.2292,2,9919,2,76,1,0,0,0,0,2,,0,0
829.8125,468.2292,7,8775,7,-1,1,0,0,0,0,7,,0,0
863.9375,468.2292,5,10401,5,76,1,0,0,0,0,5,,0,0
898.0625,468.2292,5,10322,5,76,1,0,0,0,0,5,,0,0
932.1875,468.2292,5,10179,5,76,1,0,0,0,0,5,,0,0
966.3125,468.2292,5,10726,5,76,1,0,0,0,0,5,,0,0
1000.438,468.2292,2,8425,2,76,1,0,0,0,0,2,,0,0
1034.562,468.2292,2,813,2,76,1,0,0,0,0,2,,0,0
1068.688,468.2292,2,6799,2,76,1,0,0,0,0,2,,0,0
1102.812,468.2292,2,8323,2,76,1,0,0,0,0,2,,0,0
1136.938,468.2292,2,7714,2,76,1,0,0,0,0,2,,0,0
1171.062,468.2292,2,8626,2,76,1,0,0,0,0,2,,0,0
1205.188,468.2292,2,8634,2,76,1,0,0,0,0,2,,0,0
1239.312,468.2292,5,10490,5,76,1,0,0,0,0,5,,0,0
1273.438,468.2292,5,10490,5,76,1,0,0,0,0,5,,0,0
1307.562,468.2292,11,18089,11,-1,1,0,0,0,0,11,,0,0
1341.688,468.2292,5,10475,5,76,1,0,0,0,0,5,,0,0
1375.812,468.2292,5,10452,5,76,1,0,0,0,0,5,,0,0
1409.938,468.2292,7,7250,7,-1,1,0,0,0,0,7,,0,0
1444.062,468.2292,5,10607,5,76,1,0,0,0,0,5,,0,0
1478.188,468.2292,7,5360,7,-1,1,0,0,0,0,7,,0,0
1512.312,468.2292,7,5360,7,-1,1,0,0,0,0,7,,0,0
1546.438,468.2292,7,5362,7,-1,1,0,0,0,0,7,,0,0
1580.562,468.2292,7,5103,7,-1,1,0,0,0,0,7,,0,0
1614.688,468.2292,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1648.812,468.2292,1,-1,-1,-1,1,0,0,0,0,1,,0,0
1682.938,468.2292,1,-1,-1,-1,1,0,0,0,0,1,,0,0
79.0625,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
113.1875,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
147.3125,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
181.4375,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
215.5625,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
249.6875,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
283.8125,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
317.9375,500.5208,19,962,19,-1,1,0,0,0,0,19,,0,0
352.0625,500.5208,19,964,19,-1,1,0,0,0,0,19,,0,0
386.1875,500.5208,19,963,19,-1,1,0,0,0,0,19,,0,0
420.3125,500.5208,19,963,19,-1,1,0,0,0,0,19,,0,0
454.4375,500.5208,19,967,19,-1,1,0,0,0,0,19,,0,0
488.5625,500.5208,19,967,19,-1,1,0,0,0,0,19,,0,0
522.6875,500.5208,19,967,19,-1,1,0,0,0,0,19,,0,0
556.8125,500.5208,19,973,19,-1,1,0,0,0,0,19,,0,0
590.9375,500.5208,19,984,19,-1,1,0,0,0,0,19,,0,0
625.0625,500.5208,19,984,19,-1,1,0,0,0,0,19,,0,0
659.1875,500.5208,19,983,19,-1,1,0,0,0,0,19,,0,0
693.3125,500.5208,19,989,19,-1,1,0,0,0,0,19,,0,0
727.4375,500.5208,19,985,19,-1,1,0,0,0,0,19,,0,0
761.5625,500.5208,18,535,18,-1,1,0,0,0,0,18,,0,0
795.6875,500.5208,7,18420,7,-1,1,0,0,0,0,7,,0,0
829.8125,500.5208,5,10603,5,76,1,0,0,0,0,5,,0,0
863.9375,500.5208,5,10428,5,76,1,0,0,0,0,5,,0,0
898.0625,500.5208,5,10252,5,76,1,0,0,0,0,5,,0,0
932.1875,500.5208,5,10179,5,76,1,0,0,0,0,5,,0,0
966.3125,500.5208,7,4078,7,-1,1,0,0,0,0,7,,0,0
1000.438,500.5208,7,4076,7,-1,1,0,0,0,0,7,,0,0
1034.562,500.5208,7,4069,7,-1,1,0,0,0,0,7,,0,0
1068.688,500.5208,7,3983,7,-1,1,0,0,0,0,7,,0,0
1102.812,500.5208,7,3981,7,-1,1,0,0,0,0,7,,0,0
1136.938,500.5208,7,3978,7,-1,1,0,0,0,0,7,,0,0
1171.062,500.5208,7,3977,7,-1,1,0,0,0,0,7,,0,0
1205.188,500.5208,2,8649,2,76,1,0,0,0,0,2,,0,0
1239.312,500.5208,5,10693,5,76,1,0,0,0,0,5,,0,0
